id,xcentroid,ycentroid,RA,Dec,magnitude,observation_date,telescope,plate_center_RA_deg,plate_center_Dec_deg,band,mjd,link_id,observatory_code,mag_err,RA_err,Dec_err,image_frame_id,exposure_s,ml_probs
10,1412.5115594445597,15.264351598589418,345.19463121144656,21.055056845078692,19.29874206428942,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_10,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.975434669
17,3501.687566107054,19.464902616980996,344.5694444023813,21.051029623515877,19.47290982872383,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_17,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.44458994710518746
30,312.1772113559112,33.057611775912115,345.52395462009883,21.05078612119516,11.370600087988077,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_30,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.8014162131519893
94,3503.293268396129,80.13152387189221,344.5691033724506,21.034098448742046,22.127480358109768,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_94,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.15662444415165294
139,2797.3146862563417,124.77208103779054,344.7804149094037,21.022840029505605,17.889465828189856,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_139,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9301128705311602
145,2800.626806532016,130.30393232530494,344.7794345183027,21.02129164,17.767134912355637,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_145,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9947273340548207
390,3308.712629532131,324.91464752431483,344.6278544407372,20.966148603192618,19.32712758091024,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_390,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9930313426601137
530,2419.9870383227776,461.0657922982223,344.8938776,20.929571275345246,20.708665745685973,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_530,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.43883743132556896
570,3638.357240087708,491.0037936669956,344.52966793431506,20.919183812358973,15.129288532324953,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_570,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.45866509344344314
654,2251.476977589618,568.6881288536912,344.9444362034133,20.89977550583268,18.80246144185667,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_654,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9263198785528116
713,1620.1899877315104,616.5263676252691,345.13322838102874,20.887173855841347,18.932220616631884,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_713,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9999971283132428
736,2269.675968133322,633.5453275709164,344.93909944254466,20.88165794366925,22.31965455747852,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_736,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.7139248378829431
844,441.21723051963613,724.1754479971395,345.4857475559954,20.85805913823728,20.78027329828031,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_844,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.036152805977547504
922,3369.0052129215605,795.8785861975188,344.6108655411403,20.83461196416089,19.76523246822644,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_922,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.904995177
955,2632.9776962825167,822.981411,344.83084407145805,20.828288041032906,20.32020748013487,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_955,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9303256675664913
993,3999.6328262994257,853.1304879290789,344.4225954,20.817373125184844,18.838213014867215,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_993,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9033927646678649
1030,1090.1896881290945,890.6397403,345.29193111711106,20.81121313477903,17.704927401852544,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1030,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.433819971
1036,2645.889822627243,895.4807694501877,344.82711676104975,20.808039447335954,21.032838336698212,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1036,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.13527609078964162
1047,1228.8300298300524,900.8146054136446,345.25051581740905,20.808257875798773,17.25047412580918,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1047,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.3641958840035091
1104,1449.6671040431304,952.5545429853365,345.18459060354814,20.793620957254785,21.330652425503605,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1104,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9807761859676276
1172,1106.4696180685835,999.2355655,345.2871701841728,20.78091348420026,21.65897665360228,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1172,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.028124534
1277,23.23175503282407,1082.2380155034275,345.6108083072695,20.75840833320411,18.2612888,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1277,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.5
1278,234.65931395803747,1083.5184124178106,345.5476564,20.757967718054555,20.89940507955635,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1278,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.8960934467523111
1279,525.6881043168393,1082.9633112288927,345.4607268555695,20.757973994536272,19.541849081492167,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1279,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.4398223235183065
1280,613.7297822837324,1083.5967322046968,345.43442952889336,20.757744828703924,18.77597354303659,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1280,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.986298671
1282,262.1022032,1083.7504491596837,345.5394594240938,20.75789066915866,18.900163786050477,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1282,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.8950231014430483
1283,627.3329551625329,1083.7389576536518,345.43036640937663,20.757696735295827,19.43480420520949,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1283,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.7436674753434744
1314,412.84655972679207,1110.270383282452,345.49444774894835,20.75042208999255,17.94350908340845,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1314,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.18595190774094217
1338,3634.2348424205957,1129.6599714321505,344.53240309308336,20.74094373544046,12.536120563270828,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1338,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9999999676313749
1366,3056.625468617958,1155.3797554769935,344.7049337828369,20.734844020651742,17.37593769568432,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1366,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.2987201115802179
1597,2984.0681160061627,1313.1509013716131,344.7269129929065,20.690939092100503,19.338114603367927,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1597,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.7550827515941191
1689,57.49265099175447,1388.006506310788,345.6006877,20.67314695,19.576111846746343,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1689,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.8914915981846999
1691,780.2376205178024,1388.149444425287,345.3849281578129,20.672703342687242,19.224115744713284,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1691,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.058125526
1807,286.7610449244293,1473.8458077828532,345.53228704836675,20.64910930686226,18.875033636912374,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1807,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9503960031616401
1810,70.46419753436838,1474.4239566218341,345.59684758981865,20.649047248746395,19.804259989686553,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1810,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.30234773847675156
1811,359.6287131980687,1474.9839245991102,345.51053805060224,20.648753770459397,18.913716131732464,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1811,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.11195645527576939
1946,3093.705185930893,1567.2626857469963,344.6947026205089,20.61982705,17.83306509966881,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_1946,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.006641717
2002,79.01587351,1608.5656661691214,345.59434555948013,20.611641991822324,20.40446676003483,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2002,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.996242482
2007,3741.430770053793,1609.583535550646,344.5015467304564,20.60676081045143,18.649266633498307,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2007,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.48098592544103824
2008,3325.1540705811335,1609.8466425741171,344.62573687044403,20.607515302155846,18.90058160628554,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2008,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.40644195430470176
2009,3460.0283450979678,1609.7227424705577,344.5854981061988,20.60729020464423,18.551684032484747,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2009,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.3830050844095542
2010,3505.275573829934,1609.7773375214465,344.57199932437186,20.607186007570537,18.660714295791372,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2010,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.4292687996193489
2011,3537.8528460080065,1609.7850317566615,344.56228040948207,20.607119239041943,18.75112659608667,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2011,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.29763808408570697
2012,3668.2435085141346,1609.679217161708,344.5233806,20.606885333313784,18.777475274152966,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2012,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.848405105
2013,3781.7594653443725,1609.5170208950879,344.48951559328106,20.60669501063612,18.859244527752338,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2013,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9943758096095732
2125,177.2500440975975,1702.422558395575,345.56507213273704,20.585426909656018,19.245419548792814,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2125,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.14502056959856638
2132,2499.6748220223594,1703.5602777957363,344.8721871812795,20.582774144210887,17.683156986600448,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2132,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9999999999922623
2189,2346.1065002095984,1748.068115562719,344.91807275603065,20.570583974551198,18.064087653774383,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2189,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9681371982191134
2216,3531.1291119535913,1762.977129069285,344.5646349751411,20.564370287546936,19.71171306207785,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2216,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.6258517618462988
2394,3985.0142271496757,1904.6710864328377,344.42962641703076,20.52385758769388,18.514095118468653,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2394,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.7794086077140027
2395,3991.181024581028,1904.6023222675199,344.4277876234004,20.523863119988025,18.49195841159117,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2395,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.919256005
2452,473.8980933460291,1950.8741845077723,345.4767120358232,20.515976690421336,19.295887789785155,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2452,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.917995481
2491,247.96213444351181,1977.5901717026577,345.54410262397806,20.50865976712734,18.507468839053757,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2491,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9864603767531207
2539,393.48487946187856,2016.0164781273136,345.50072804563945,20.497860000387686,20.139662180870793,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2539,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.089562013
2553,3804.8941676390646,2027.5377602620463,344.48362717749126,20.489947674913026,17.595550486843443,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2553,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.47101681723965577
2567,4076.0199645423445,2041.9432728277034,344.4028461358191,20.48532816499782,19.891739184904843,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2567,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0
2568,2042.6526034901942,2042.927999322461,345.00902330072876,20.488733070315835,16.00641941,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2568,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9946625362701422
2626,426.0719368897218,2077.6707869692127,345.4910456051004,20.480645490575835,22.001878444195015,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2626,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.013415764028562895
2628,1476.0903985801249,2078.0033336451393,345.1779866647819,20.479642410603084,22.915934567272004,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2628,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.13710754513603202
2669,2831.217709974796,2108.5846416829645,344.77404558570237,20.46920101865689,19.144773922463312,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2669,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.7955046199252356
2670,3879.081018710523,2108.451916074767,344.4617118770603,20.46719726165673,18.925142123566605,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2670,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.18665041954460987
2673,2718.6143068429647,2109.0618743539153,344.8076125249509,20.469257858134632,19.023179437077975,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2673,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.3200110016119871
2674,2906.5377341004014,2109.0653441086783,344.7515945403582,20.468936563829633,19.21218533098485,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2674,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.13819890609028704
2675,3713.8360576006594,2108.725974,344.5109631729041,20.467475242404547,19.138666722052186,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2675,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.8917491416313348
2676,3788.8790734005656,2109.038086958999,344.4885975,20.467228634157127,19.230135013981915,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2676,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.27671914320019364
2728,728.9136942914197,2142.918044619314,345.40080099143444,20.46223515995207,21.826089299620264,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2728,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.8537865776838107
2821,1330.8691465339289,2207.365062122017,345.2214196913754,20.443708958491776,20.640730718720157,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2821,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.057944733
2825,73.21456988461667,2213.045493248189,345.5962985509291,20.443090793924437,22.67767806878711,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2825,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.16250405661610043
2899,2578.1222855801184,2263.938782916538,344.84976201180217,20.42626250379041,17.87977697275243,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2899,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.6894602229731135
2928,1855.8773394198968,2281.8046898932416,345.0650314538467,20.42232543278159,20.383391010939448,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2928,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9920154061930305
2950,55.64814770654729,2301.1085236972567,345.6015655981308,20.41854242356888,20.001238882111537,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2950,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.2839538097835454
2951,234.6418698633631,2300.896655282013,345.5482209104489,20.41850695,19.491921862838186,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2951,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.6797867606666094
2952,994.1476036,2301.366776002722,345.3218691680163,20.417815278647694,20.607023501039993,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2952,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.083902156
2979,954.9194068938801,2321.066245342826,345.3335767589051,20.412355422203877,18.374330752565577,2001-11-20T01:57:07,PALOM48,345.0098099362052,20.489553676724483,g,52233.08133101852,20011120015707c_2979,644,0.22,0.7766453615432941,0.6708765431143464,20011120015707c,20,0.9907419376699776
